,name,geometry,GEOID,Typology,Typology_numeric,Typology_numeric2,Total_hh_percent_change,rent_percent_change,rent_percent_change_inflation,income_family_percent_change,income_nonfamily_percent_change,median_income_family_percent_change_inflation,median_income_nonfamily_percent_change_inflation,white_pop_percent_change,bachelorsplus_percent_change,Westlake,Pico-Union,Koreatown,Echo Park,Downtown,Silver Lake
10,Westlake,"POLYGON ((-118.29163919556707 34.05775985357505, -118.29163619535936 34.05680285373176, -118.29163419516748 34.056350853292955, -118.29163419500615 34.0559468536742, -118.29163119505832 34.054985853817435, -118.29037119482871 34.05499285395769, -118.28908419506297 34.054999853295136, -118.28776419518121 34.05500685354512, -118.28659219504948 34.05501385426082, -118.28542019459428 34.05501985372172, -118.28424819416131 34.05502685422752, -118.2842501941892 34.055849854546366, -118.28423719445726 34.05683985376861, -118.28422419407262 34.05774685446878, -118.28688019461165 34.05773385458045, -118.28909219485632 34.05772285429735, -118.29034819516438 34.05771685357432, -118.29163919556707 34.05775985357505))",6037212202.0,Early/Ongoing Gentrification,5.0,3.0,-0.0927835051546391,0.7539779681762546,0.2923279741172682,0.3115239524601468,0.1758270286307669,0.0473455563217457,-0.0610181299934305,1.1474435196195003,0.3090693355344613,1,0,0,0,0,0
11,Westlake,"POLYGON ((-118.28688019461165 34.05773385458045, -118.28422419407262 34.05774685446878, -118.28420019502315 34.05874385480519, -118.28421019444247 34.059796854932046, -118.28421219509737 34.059950854303814, -118.28329619451647 34.06135385439969, -118.28422919464359 34.06177385486101, -118.2843711944352 34.061837854782574, -118.28564819545187 34.061831854538255, -118.28703519538374 34.06182385479118, -118.287851194912 34.06181885475635, -118.28842219510287 34.06181585444149, -118.28910319554257 34.061811854323075, -118.28910219543094 34.06132685442406, -118.28909719518936 34.059785854384685, -118.28909419508817 34.05871485401547, -118.28909219485632 34.05772285429735, -118.28688019461165 34.05773385458045))",6037212204.0,Low-Income/Susceptible to Displacement,4.0,2.0,-0.0817843866171002,0.4527296937416777,0.0703687595376481,0.364266805861079,0.1337446808510638,0.0894644921090615,-0.0946238905775076,0.2296911476087181,0.4118908614321459,1,0,0,0,0,0
12,Westlake,"POLYGON ((-118.27494319189235 34.04804385406685, -118.27419019228792 34.04919885362292, -118.27315719213834 34.05083885383863, -118.27432519264592 34.05136685437374, -118.27494719236067 34.05164785423011, -118.27547319295176 34.05188485434478, -118.27656119230947 34.05237585381051, -118.27708719232537 34.052612854137834, -118.27764919262741 34.05286785412865, -118.27879219322567 34.05338385441255, -118.27985419359614 34.05172285354693, -118.28077619335761 34.050280853290054, -118.2796561935209 34.04977485360711, -118.27857019289824 34.04928485387117, -118.27748219263998 34.048793853714635, -118.27734919258126 34.04873385406657, -118.27694019226733 34.04854785405547, -118.27634719198358 34.048279854150096, -118.27577819195649 34.04802185401173, -118.27507619216365 34.04770385356947, -118.27494319189235 34.04804385406685))",6037209520.0,At Risk of Gentrification,7.0,4.0,-0.0762195121951219,0.3051282051282051,-0.0383837654184543,0.0302787568087151,0.1017595016402134,-0.1772488213484689,-0.1201663408330296,1.656965949144008,1.1132942464209468,1,0,0,0,0,0
13,Westlake,"POLYGON ((-118.28247519664679 34.083614857028465, -118.2830921960924 34.08377785765131, -118.28355919659744 34.08389485682307, -118.28382819685004 34.08346385711557, -118.28422319614559 34.08362985705127, -118.28447819657046 34.0837378572177, -118.28447619636425 34.083593857487436, -118.28447119704138 34.08309785707665, -118.28446619657066 34.08244285705999, -118.28446019615195 34.08178085721468, -118.28444919669212 34.08067985638814, -118.28444019574151 34.07964585637078, -118.28443919622798 34.07959885644975, -118.28443819576934 34.079415856817455, -118.28443219656938 34.07892485693531, -118.28443219591838 34.07886285677718, -118.28443119583187 34.07873985680901, -118.28442319643545 34.0779008567807, -118.28442219602962 34.07781885668914, -118.28442119562564 34.077736856597824, -118.28406219613058 34.07765485684656, -118.28249519565283 34.07729685673739, -118.28237619540101 34.07743485658725, -118.28227319573236 34.07755385701141, -118.28224019553289 34.07757985676727, -118.28205519540298 34.07770285663674, -118.28160619527685 34.07840785635037, -118.28109219587844 34.07921185683491, -118.28008419533022 34.08080785688368, -118.27914619569411 34.08229485746534, -118.2802321955037 34.082768856948064, -118.28030519608336 34.08280085695704, -118.28079719615675 34.08301585759585, -118.28128519607719 34.083228856939016, -118.28162619615087 34.08337785745054, -118.28247519664679 34.083614857028465))",6037195903.0,Early/Ongoing Gentrification,5.0,3.0,-0.1354581673306772,0.4448897795591182,0.0645923241452838,0.4564623362093078,0.3643538913362701,0.163089208487147,0.0895340360813929,0.4511131173358055,0.7767909632988997,1,0,0,0,0,0
14,Westlake,"POLYGON ((-118.27558319273264 34.053867854753115, -118.27455519216768 34.055435855056196, -118.27564419308705 34.05592785416957, -118.27682919322872 34.05646285460413, -118.27792919383043 34.05696085455197, -118.27893719333642 34.05538285460133, -118.27960819347105 34.05433085439408, -118.27974919389992 34.05411085451998, -118.2798961932223 34.053881854118224, -118.27981619388949 34.05384885415202, -118.27936719323644 34.05364485398266, -118.27933319277307 34.05362985452735, -118.27932019372072 34.05362385425371, -118.27930419316922 34.05361585411283, -118.27927019380904 34.05360085373573, -118.27917619372944 34.05355785438914, -118.27879219322567 34.05338385441255, -118.27764919262741 34.05286785412865, -118.27708719232537 34.052612854137834, -118.27656119230947 34.05237585381051, -118.27558319273264 34.053867854753115))",6037209402.0,At Risk of Gentrification,7.0,4.0,0.0819672131147541,0.2675496688741722,-0.0660715668096899,0.4755549564123303,1.0610737571312143,0.1783360294778466,0.6459146146233554,-0.0547561412946029,0.3831967213114753,1,0,0,0,0,0
15,Westlake,"POLYGON ((-118.27681019375524 34.062746855542464, -118.27544819319225 34.06283185549038, -118.27514319361454 34.06330885575503, -118.27470919316286 34.06398985511206, -118.27482219298156 34.06411885598459, -118.27490919319658 34.064198855506234, -118.27502319388047 34.064281855989044, -118.27514719383345 34.06435185514284, -118.27609319412275 34.06475085525191, -118.27657719354947 34.064953855494196, -118.27682619418077 34.06506385516053, -118.2779711939044 34.06556985590144, -118.2780591942236 34.06563585549519, -118.27857519378561 34.06482585583237, -118.27878319457206 34.06449785498768, -118.27906919406875 34.064049855571334, -118.28002719461608 34.06254785528316, -118.28031619382962 34.06209485509002, -118.28043919391557 34.06202585483904, -118.28142919413584 34.06051085471387, -118.28242219394717 34.058989854214545, -118.28214319448844 34.05886385471268, -118.2815461938044 34.05859385458709, -118.28105419383846 34.05837185445757, -118.28053019362986 34.05813585466785, -118.27953719343843 34.05965685482171, -118.2785411936439 34.06117985515056, -118.2779701939243 34.06092485544874, -118.27681019375524 34.062746855542464))",6037208802.0,Early/Ongoing Gentrification,5.0,3.0,-0.0678733031674207,0.4968553459119497,0.1028804647645407,1.6103336400174326,-0.1794231413516888,1.0845378639567784,-0.344710765736563,-0.0319918422841604,1.1532079543129268,1,0,0,0,0,0
16,Westlake,"POLYGON ((-118.26477119100005 34.0605798558686, -118.26484919099092 34.06069285581517, -118.26498719093651 34.06085085562021, -118.2650921916959 34.06097685574452, -118.26516619185463 34.06109385534644, -118.26519719195704 34.06115385538068, -118.26526719140497 34.061320855396616, -118.26536619187473 34.061561856025044, -118.26540619155631 34.061651855409174, -118.26543119161457 34.061745855383585, -118.26543719172803 34.06184285593626, -118.26542619114899 34.06193285560017, -118.26530719150091 34.0624258559892, -118.26529019133523 34.062479856267444, -118.2652641917133 34.062532855776105, -118.26522619166478 34.0625898555808, -118.26518519188156 34.062635856070536, -118.26513419185474 34.06267885566621, -118.26427319103101 34.06333885573681, -118.26418919135799 34.06340385597198, -118.26376419174035 34.0637298561716, -118.26561819152585 34.064565855902686, -118.26580119165286 34.06427385581601, -118.26592319213492 34.06407885567124, -118.26616719241012 34.06368985571425, -118.2662141920784 34.06361485564034, -118.2674691914767 34.06161685605729, -118.26764119178799 34.06134285588197, -118.267944192169 34.06087585546118, -118.26724119222382 34.06058485544715, -118.2655581920254 34.05989185567725, -118.26439819127759 34.05942585533259, -118.26477119100005 34.0605798558686))",6037208301.0,Ongoing Displacement,3.0,2.0,-0.1897321428571429,0.6705426356589147,0.2308529634852652,-0.2368160974067046,2.135567867036011,-0.3905431406433541,1.503974910961614,1.109584664536741,-0.5223842577851365,1,0,0,0,0,0
17,Westlake,"POLYGON ((-118.27906919406875 34.064049855571334, -118.27878319457206 34.06449785498768, -118.27857519378561 34.06482585583237, -118.2780591942236 34.06563585549519, -118.27889119384565 34.06625585596363, -118.27911019426038 34.06641385553727, -118.27924519379485 34.06649385552541, -118.27938819483907 34.066562855301, -118.27968419465475 34.06669385514627, -118.28216919501726 34.06280885509998, -118.28230619437576 34.06286985531572, -118.28329619451647 34.06135385439969, -118.28421219509737 34.059950854303814, -118.28421019444247 34.059796854932046, -118.28386619449213 34.05964085431421, -118.28332219435799 34.05939585410643, -118.28323219389634 34.059355854207475, -118.28242219394717 34.058989854214545, -118.28142919413584 34.06051085471387, -118.28043919391557 34.06202585483904, -118.28031619382962 34.06209485509002, -118.28002719461608 34.06254785528316, -118.27906919406875 34.064049855571334))",6037208720.0,At Risk of Gentrification,7.0,4.0,-0.1227436823104692,0.2392156862745098,-0.0869479968424848,0.7904136358701552,0.2633610104081394,0.4297731749305954,0.0088840068830712,0.9785291790679276,0.5161214244803072,1,0,0,0,0,0
18,Westlake,"POLYGON ((-118.26764119178799 34.06134285588197, -118.2674691914767 34.06161685605729, -118.2662141920784 34.06361485564034, -118.26616719241012 34.06368985571425, -118.26592319213492 34.06407885567124, -118.26580119165286 34.06427385581601, -118.26561819152585 34.064565855902686, -118.26580719161046 34.06465085656866, -118.26660619159576 34.065009855807205, -118.2670131922945 34.06519385624569, -118.26782219237518 34.06555785590737, -118.26794419240188 34.06561285639259, -118.2683721925161 34.065805856153624, -118.26887219254255 34.06603085627176, -118.26939419310055 34.06626885582559, -118.26974719303601 34.066427856269534, -118.27031419260629 34.06668385590734, -118.27150019326133 34.064823855840544, -118.27208919288762 34.0638988558495, -118.27268019321036 34.06297085539461, -118.2714581925728 34.062430855747344, -118.27078319268396 34.062131855523276, -118.27021319267935 34.061878855296, -118.26892719199424 34.06129885518115, -118.2687631922161 34.06122485565737, -118.26844719206419 34.06108285600834, -118.267944192169 34.06087585546118, -118.26764119178799 34.06134285588197))",6037208401.0,At Risk of Gentrification,7.0,4.0,-0.0225806451612904,0.45125,0.0692785237136001,0.7832444444444444,1.2666823529411764,0.4240480634920635,0.8101077647058824,-0.0311997003936316,1.4327740550274444,1,0,0,0,0,0
19,Westlake,"POLYGON ((-118.27968419465475 34.06669385514627, -118.28063619459444 34.067059855858005, -118.28147919469731 34.067423855637415, -118.28156719444459 34.067462855430236, -118.28207919487473 34.06768385586545, -118.2821951946005 34.06773485590682, -118.28325019531027 34.0681948559338, -118.28333519523179 34.06822085508209, -118.28434619505065 34.068532855083, -118.28436119500684 34.0683398550408, -118.28435519504318 34.06773385511391, -118.28434619549348 34.06688085523731, -118.28434419540257 34.06668985515985, -118.28432919492089 34.06520585509315, -118.28432619506128 34.06490585501467, -118.28431419467204 34.063719854624246, -118.28421619514125 34.06370485480257, -118.28411619485405 34.06367485542042, -118.28392219504582 34.0635878549593, -118.2830921942187 34.06321985531826, -118.28230619437576 34.06286985531572, -118.28216919501726 34.06280885509998, -118.27968419465475 34.06669385514627))",6037208710.0,Advanced Gentrification,8.0,4.0,0.0565217391304349,0.362410071942446,0.0038214163094976,0.5248347993523259,0.3277428571428571,0.2176895040542145,0.0602975102040816,0.5400418546970274,0.4791310311774379,1,0,0,0,0,0
20,Westlake,"POLYGON ((-118.27008919271017 34.06703485654873, -118.2700291924814 34.06712885632862, -118.26866419269648 34.06927185679464, -118.26802819276976 34.070268856878776, -118.26931319342093 34.07069285661398, -118.27008419357466 34.07094785700265, -118.27023619326792 34.070997856747546, -118.27068919367179 34.0711468563502, -118.27146419328776 34.07140285682012, -118.271893193188 34.07154385698309, -118.27295419402625 34.07189485629452, -118.27351819381184 34.07208085653705, -118.27388819392645 34.07220285632499, -118.27494119380101 34.07055885640251, -118.27530619366314 34.06998885576926, -118.27586019422354 34.06908585570192, -118.27499119328328 34.06870985577664, -118.2746121935371 34.068545855894385, -118.27392519385546 34.068247855917164, -118.27354019347581 34.06808085607922, -118.27279719337074 34.06775985584731, -118.27221119298258 34.067505856148024, -118.27133919281563 34.06712785614296, -118.27031419260629 34.06668385590734, -118.27008919271017 34.06703485654873))",6037208501.0,Advanced Gentrification,8.0,4.0,-0.175595238095238,0.5198019801980198,0.1197875057523823,1.201080119058578,0.2602739726027397,0.7577196950767787,0.0064187866927593,1.6956400970054382,0.0709553284565536,1,0,0,0,0,0
21,Westlake,"POLYGON ((-118.27388819392645 34.07220285632499, -118.2748621935702 34.07252385649219, -118.27531219405384 34.072715856799185, -118.27571919379612 34.07289385634687, -118.27662719430982 34.07329085684016, -118.2775321947815 34.073685856026735, -118.27774719466876 34.073347856357366, -118.27780319462812 34.07326085599163, -118.27806819516378 34.07284885662506, -118.27853419462302 34.07212185619259, -118.27900019457009 34.071393855969255, -118.27947519428375 34.07065285558186, -118.28009319446461 34.0709198560488, -118.28026119474258 34.070776855784736, -118.28117019509354 34.0693448555455, -118.2821951946005 34.06773485590682, -118.28207919487473 34.06768385586545, -118.28156719444459 34.067462855430236, -118.28147919469731 34.067423855637415, -118.28063619459444 34.067059855858005, -118.27968419465475 34.06669385514627, -118.27938819483907 34.066562855301, -118.27924519379485 34.06649385552541, -118.27911019426038 34.06641385553727, -118.27889119384565 34.06625585596363, -118.2780591942236 34.06563585549519, -118.27658519353281 34.06794785613732, -118.27651719394736 34.068054855922384, -118.27586019422354 34.06908585570192, -118.27530619366314 34.06998885576926, -118.27494119380101 34.07055885640251, -118.27388819392645 34.07220285632499))",6037208620.0,Ongoing Displacement,3.0,2.0,-0.0509090909090909,0.4323770491803279,0.0553729657528226,0.2679764705882353,0.8661754911754912,0.012569781512605,0.4902744279529994,1.3775631812346232,0.2220980162532381,1,0,0,0,0,0
22,Westlake,"POLYGON ((-118.27900019457009 34.071393855969255, -118.27853419462302 34.07212185619259, -118.27806819516378 34.07284885662506, -118.27780319462812 34.07326085599163, -118.27774719466876 34.073347856357366, -118.2775321947815 34.073685856026735, -118.27844019520852 34.074082856467214, -118.27934619450005 34.07447885674082, -118.28025819484795 34.07487685665511, -118.28117819549996 34.075278856427786, -118.28209919537483 34.07568185660287, -118.28255919550585 34.0758968561268, -118.28270819592205 34.07596685674066, -118.28305619577743 34.076130856248255, -118.28313219564392 34.076015856334664, -118.28314419569499 34.07588085626464, -118.28329519588657 34.07564485622464, -118.28367219547947 34.07505185617826, -118.2838061958115 34.07495585643799, -118.28405119609187 34.07456985586767, -118.28438419559811 34.074047856228745, -118.28437519573825 34.07315585585796, -118.28437219594365 34.07278685604, -118.28436819518244 34.07241085548535, -118.28435119514502 34.070691855685745, -118.28434919552011 34.07045385602367, -118.28434619505065 34.068532855083, -118.28333519523179 34.06822085508209, -118.28325019531027 34.0681948559338, -118.2821951946005 34.06773485590682, -118.28117019509354 34.0693448555455, -118.28026119474258 34.070776855784736, -118.28009319446461 34.0709198560488, -118.27947519428375 34.07065285558186, -118.27900019457009 34.071393855969255))",6037208610.0,Early/Ongoing Gentrification,5.0,3.0,-0.0448275862068965,0.4291666666666666,0.0530075613946736,0.1975192337886638,0.3835039608390136,-0.0436953547316241,0.1048267344414407,0.9538985946364104,0.0142637292267014,1,0,0,0,0,0
23,Westlake,"POLYGON ((-118.28434919552011 34.07045385602367, -118.28435119514502 34.070691855685745, -118.28436819518244 34.07241085548535, -118.28437219594365 34.07278685604, -118.28437519573825 34.07315585585796, -118.28438419559811 34.074047856228745, -118.28405119609187 34.07456985586767, -118.2838061958115 34.07495585643799, -118.28367219547947 34.07505185617826, -118.28329519588657 34.07564485622464, -118.28314419569499 34.07588085626464, -118.28313219564392 34.076015856334664, -118.28305619577743 34.076130856248255, -118.28335819630281 34.07626285641287, -118.28393419557743 34.076515856707196, -118.28441119602466 34.076721856133936, -118.28560119598866 34.07672185677279, -118.28608519577763 34.07672085663808, -118.28617919614544 34.07671285646519, -118.28629019594642 34.07669585650705, -118.28640319685437 34.07666685591777, -118.28650819615562 34.07662885617657, -118.28657519609317 34.0765998563383, -118.28681919682663 34.07647885600329, -118.28682119615686 34.076335856563546, -118.28681719586355 34.07580685611599, -118.28680719647002 34.0748028563542, -118.28680419676057 34.07450685628923, -118.28679319610049 34.073499855955475, -118.2867671956079 34.07082185519409, -118.28679619582721 34.07044085581295, -118.28682019537156 34.07012185582478, -118.28681319599328 34.06930385500641, -118.28681119628575 34.0690498549982, -118.28681119586011 34.06898685506211, -118.2858271955774 34.06899085541297, -118.28571919608596 34.06895685543234, -118.28434619505065 34.068532855083, -118.28434919552011 34.07045385602367))",6037211121.0,Early/Ongoing Gentrification,5.0,3.0,0.0663900414937758,0.273972602739726,-0.0613391600970839,-0.1251880911435941,0.5651302126846968,-0.3014002042132416,0.249868269843922,0.5992394979482496,0.056226978714795,1,0,0,0,0,0
24,Downtown,"POLYGON ((-118.24321818530929 34.02360285324981, -118.24329918432942 34.02360285321151, -118.24365718457385 34.02361585244728, -118.24394018445932 34.023637852502596, -118.2440121851127 34.02364385271243, -118.24435418494372 34.023686852640694, -118.24472518480876 34.023753852813584, -118.24486218454946 34.02377885297681, -118.24515818527242 34.023842853075884, -118.24523718561763 34.02386385239965, -118.24544618482277 34.02391785294363, -118.24563218498788 34.023974852430854, -118.24572918571776 34.02400385283694, -118.24591418550791 34.02406885319124, -118.24609618486436 34.024138852946884, -118.24636418489312 34.02425285276466, -118.24662518506979 34.02437985281146, -118.24687418579111 34.02451485266036, -118.24691818529733 34.02453985312239, -118.2492661863445 34.02581085257577, -118.24931018616648 34.02583585307161, -118.24935718552501 34.025859852969624, -118.24957318593465 34.025974852814, -118.25031218669557 34.02636885242166, -118.25123918646634 34.02686285250848, -118.2521831865246 34.02738685255674, -118.25270718698457 34.02767385308371, -118.25545718755026 34.02913385271103, -118.25618918720154 34.02955185258892, -118.25660618703154 34.02977185248214, -118.25685118719784 34.0298968532223, -118.25709618789296 34.030016852683715, -118.25752418735424 34.03021785241243, -118.25777018725938 34.03032485283605, -118.25786018774953 34.03036385282912, -118.25838818747282 34.03058285308719, -118.2588331882013 34.03074685271062, -118.25917518807181 34.03086785253602, -118.25937618831067 34.03093385277985, -118.26000918822486 34.03113385231072, -118.26009018806026 34.03103385239581, -118.26023018785848 34.03086185264431, -118.26027818801504 34.0308018524636, -118.26099718844557 34.02991585218858, -118.26112118776176 34.02976385216562, -118.2613621887042 34.02961785269238, -118.26141618813408 34.02958485249764, -118.26145218881224 34.029562852051626, -118.26150818824065 34.02952885219614, -118.26169618884204 34.029391852317964, -118.26219418864618 34.0286108524866, -118.26276918817783 34.02770785218194, -118.26160718830101 34.0272038524219, -118.260555188251 34.02674685241062, -118.25966418801818 34.026359852423084, -118.25857218787169 34.025884851879546, -118.2586181873211 34.025812851895544, -118.25670818735811 34.02496585253548, -118.25478618713004 34.02411385213297, -118.25199618588913 34.02287685244705, -118.25165318603557 34.02325085225201, -118.24905618549953 34.021792852210694, -118.24704318500224 34.020660852349145, -118.24670318495149 34.020466852654046, -118.24619118455774 34.02017685204529, -118.24541518526483 34.01968885256832, -118.24415018491976 34.019008852456224, -118.24319818454812 34.01879585247831, -118.24313518459061 34.01878185243422, -118.24303518434995 34.018758852070604, -118.24286818384485 34.01872185227927, -118.24153918383443 34.01842485257097, -118.24057418435586 34.01820885224676, -118.23966518385781 34.01800685278973, -118.23954518440121 34.01997785260905, -118.2394431838337 34.021545852535695, -118.23941018437625 34.02204785296921, -118.23939218413965 34.022321853253345, -118.23938618453195 34.022425852855584, -118.23934118391536 34.0231218526724, -118.23931518414209 34.02355985325626, -118.23926318383006 34.02447185337798, -118.23925718399563 34.02457285360068, -118.24043818424032 34.02409085346351, -118.24083018472962 34.02395885280846, -118.24089518400186 34.023936852941645, -118.24111618451559 34.02387385287362, -118.2414531840131 34.02379085263332, -118.24179418464595 34.0237228529873, -118.24217518413225 34.02366985291493, -118.24236818497788 34.02364285246697, -118.24252418426192 34.02362885306873, -118.24257318461476 34.0236248528042, -118.24272118431205 34.02361485307986, -118.24307218494519 34.023601852711735, -118.24321818530929 34.02360285324981))",6037226001.0,Ongoing Displacement,3.0,2.0,0.1333333333333333,0.1109979633401222,-0.1814185963210044,0.1964113074751537,-1.0,-0.0445801130305558,-1.0,3.95436507936508,2.2915360501567403,0,0,0,0,1,0
25,Downtown,"POLYGON ((-118.23787818608909 34.05427585693286, -118.2378511862418 34.05448285631541, -118.23784618690765 34.05452185643109, -118.23779118665527 34.0547798564038, -118.2376171860437 34.055601856927595, -118.23749018654337 34.05619985720229, -118.23741618599651 34.05654885696066, -118.23708618702324 34.05809485670154, -118.23693318684711 34.05880685728552, -118.23679518689364 34.05945285701253, -118.23581718672911 34.06061385707014, -118.23524718607754 34.06130685791967, -118.23632218656786 34.061655857507084, -118.23693918633198 34.06186685716211, -118.23764018707824 34.06210685743587, -118.23832118738459 34.062339857575694, -118.23955318786398 34.06276185716881, -118.24081518773907 34.06319385721601, -118.2416101873593 34.063464857132146, -118.24191718818807 34.063566857509485, -118.24203818809214 34.06359385753761, -118.24216318770736 34.0636078574703, -118.2422891881957 34.063609857698744, -118.24243118738744 34.063595857776804, -118.24255318748966 34.06356985701154, -118.24261218780585 34.06355385715088, -118.24248318816356 34.062375857418, -118.2423901880872 34.06151885729481, -118.2424031873386 34.06142485748423, -118.24261418792379 34.05987485734289, -118.24201918801 34.05954285725391, -118.24134918780851 34.059167856911614, -118.24115718722449 34.059060856474844, -118.24126018764473 34.05890685691741, -118.24134918741163 34.058782856624084, -118.24146618689343 34.058638856636016, -118.24193218688883 34.05812885697448, -118.24207818788271 34.05798085680417, -118.2422511878803 34.05783185659896, -118.24244718775165 34.05769085703447, -118.24261418698504 34.05758785631204, -118.24279418789783 34.057491856648866, -118.24296818769771 34.0573988564613, -118.24304418782435 34.05735885680631, -118.24311118721268 34.05732385617648, -118.2424621872694 34.056917856744036, -118.24138918739988 34.056245856356405, -118.24121618688766 34.05613785613042, -118.24030018666069 34.0555668563121, -118.2394551868967 34.055039856754284, -118.23852418631385 34.05445885638435, -118.23823918605629 34.05429385657336, -118.2380351860737 34.05418285677947, -118.23789918584572 34.05411285681522, -118.23787818608909 34.05427585693286))",6037207102.0,At Risk of Gentrification,7.0,4.0,-0.0984251968503936,1.2238805970149254,0.6385514292447472,0.7361963190184049,0.8640837508947745,0.3864767747589834,0.488604023928827,2.6817011563404085,1.214180469875812,0,0,0,0,1,0
26,Downtown,"POLYGON ((-118.24875618879511 34.06258685664093, -118.24867218835763 34.062660856857256, -118.24862318897556 34.06270485686095, -118.24763218913654 34.06358085721229, -118.24751418897384 34.06368085704984, -118.24762418868116 34.06377385704994, -118.24776518920564 34.06389285660928, -118.24786418837499 34.06397685734203, -118.24843518882571 34.064457857014425, -118.24898118954286 34.06491985710753, -118.24909018884262 34.06503085690588, -118.24918518882163 34.065151857320316, -118.24922318959615 34.065208857525455, -118.24929818929905 34.06534685691167, -118.24935218920906 34.06548385743844, -118.24941718904627 34.06569685680241, -118.24973818961338 34.066756857008286, -118.24987418949915 34.0672038575893, -118.25002319004606 34.06769385757613, -118.2501151892351 34.06795685729656, -118.2501971897433 34.06819185718408, -118.25026918923754 34.068398857262736, -118.2504451900247 34.06922485725374, -118.25046318975163 34.06939285716702, -118.25049218945234 34.07055385790479, -118.2505101902564 34.07073185759995, -118.25059118948342 34.071340857631114, -118.25065918968261 34.071859857720966, -118.25068718999582 34.071962858123804, -118.25073818969287 34.07207585744218, -118.25099718953841 34.07249085769945, -118.25112119032173 34.07268685785863, -118.25136719047869 34.073078857460686, -118.25144719073508 34.073234857764675, -118.25169319000724 34.07377385766702, -118.25178418991008 34.07393485816614, -118.25186819083659 34.07405785833208, -118.25198419091896 34.074198858375766, -118.25207319019948 34.07415185798106, -118.25213919050687 34.074112857934836, -118.25221419078198 34.074053857526856, -118.25227719026736 34.07398585781023, -118.25256819041196 34.07353785771049, -118.25322418996932 34.07252685787538, -118.25365619001298 34.071858857283104, -118.25391119004841 34.071434857986105, -118.25448319017013 34.070551857760705, -118.25503919067908 34.06969485721714, -118.25554019075554 34.06892085724914, -118.25597319043396 34.068252857097754, -118.25614619069344 34.067991856855365, -118.25623819049788 34.067851856812275, -118.2560681906685 34.06778485674773, -118.25571319070613 34.06763185724524, -118.25536418987205 34.0674698566585, -118.25502219070106 34.06729685693383, -118.25468718982609 34.06711385703445, -118.25443919026888 34.0669688573077, -118.25412119067825 34.06677185712165, -118.25406519034759 34.06673485710197, -118.2537981897413 34.066555856933704, -118.2527851903402 34.06582985722123, -118.2526991902085 34.06576785679971, -118.25228318933584 34.065467856773125, -118.25038818949187 34.06410385710323, -118.25010018940105 34.063885856972206, -118.24997918873494 34.063783856766946, -118.24975018905698 34.06356485649147, -118.24953618860141 34.06333585657453, -118.2490151890371 34.06272985650449, -118.24892818870539 34.062627857275245, -118.24889818944973 34.06259285677491, -118.24887218923095 34.06256285693076, -118.24883418876163 34.06251785689725, -118.24875618879511 34.06258685664093))",6037197600.0,Advanced Gentrification,8.0,4.0,-0.0583941605839416,0.9788418708240536,0.4580073139000191,0.5094307953758681,0.868628028740452,0.2053883065930145,0.4922329543798752,0.6121658814199747,0.3162606167375642,0,0,0,0,1,0
