ZIPcode,TaxRateArea_CITY,AIN,RollYear,TaxRateArea,AssessorID,PropertyLocation,PropertyType,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,totBuildingDataLines,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,Units,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HomeownersExemption,RealEstateExemption,FixtureValue,FixtureExemption,PersonalPropertyValue,PersonalPropertyExemption,isTaxableParcel?,TotalValue,TotalExemption,netTaxableValue,SpecialParcelClassification,AdministrativeRegion,Cluster,ParcelBoundaryDescription,HouseNo,HouseFraction,StreetDirection,StreetName,UnitNo,City,ZIPcode5,rowID,CENTER_LAT,CENTER_LON,Location 1
90017,LOS ANGELES,5143019057,2021,00067,5143-019-057,"1234 WILSHIRE BLVD, NO   216  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,990,2,2,1,20171129,112091.00,2010,261156.00,2010,373247.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,373247.00,0.00,373247.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 34 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   216,LOS ANGELES CA,90017,20215143019057,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027140,2021,00067,5143-027-140,"1010 WILSHIRE BLVD, NO   903  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,600,1,1,1,20061002,14827.00,2005,102863.00,2008,117690.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,117690.00,0.00,117690.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 903 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   903,LOS ANGELES CA,90017,20215143027140,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143027056,2021,00067,5143-027-056,"1010 WILSHIRE BLVD, NO   309  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1000,1,1,1,20061002,14827.00,2005,171441.00,2008,186268.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,186268.00,0.00,186268.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 309 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   309,LOS ANGELES CA,90017,20215143027056,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143027133,2021,00067,5143-027-133,"1010 WILSHIRE BLVD, NO   811  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1030,1,1,1,20061002,14827.00,2005,176585.00,2008,191412.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,191412.00,0.00,191412.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 811 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   811,LOS ANGELES CA,90017,20215143027133,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143027033,2021,00067,5143-027-033,"1010 WILSHIRE BLVD, NO   201  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,690,1,1,1,20061002,14827.00,2005,118290.00,2008,133117.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,133117.00,0.00,133117.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 201 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   201,LOS ANGELES CA,90017,20215143027033,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019172,2021,00067,5143-019-172,"1234 WILSHIRE BLVD, NO   512  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1470,3,3,1,20200522,324908.00,2012,199585.00,2012,524493.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,524493.00,7000.00,517493.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 149 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   512,LOS ANGELES CA,90017,20215143019172,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027022,2021,00067,5143-027-022,"1010 WILSHIRE BLVD, NO   106  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1220,1,1,1,20061002,14827.00,2005,209162.00,2008,223989.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,223989.00,0.00,223989.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 106 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   106,LOS ANGELES CA,90017,20215143027022,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143027104,2021,00067,5143-027-104,"1010 WILSHIRE BLVD, NO   612  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,850,1,1,1,20061002,14827.00,2005,145724.00,2008,160551.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,160551.00,0.00,160551.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 612 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   612,LOS ANGELES CA,90017,20215143027104,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143027051,2021,00067,5143-027-051,"1010 WILSHIRE BLVD, NO   304  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1240,2,2,1,20061002,14827.00,2005,212589.00,2008,227416.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,227416.00,0.00,227416.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 304 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   304,LOS ANGELES CA,90017,20215143027051,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5144006032,2021,00211,5144-006-032,"655 S HOPE ST, NO   601  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1964,2000,660,1,1,1,20141015,278492.00,2012,116036.00,2012,394528.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,394528.00,7000.00,387528.00,,09,09296,TR=67656 LOT 1 CONDO UNIT 1 (AIRSPACE AND 1/81 INT IN COMMON AREA),655,,S,HOPE ST,NO   601,LOS ANGELES CA,90017,20215144006032,34.048372319999999,-118.25769099,"(34.04837232, -118.25769099)"
90017,LOS ANGELES,5143019150,2021,00067,5143-019-150,"1234 WILSHIRE BLVD, NO   430  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,830,1,1,1,20070228,160902.00,2007,328001.00,2007,488903.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,488903.00,0.00,488903.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 127 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   430,LOS ANGELES CA,90017,20215143019150,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027151,2021,00067,5143-027-151,"1010 WILSHIRE BLVD, NO   914  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1110,1,1,1,20061002,14827.00,2005,190302.00,2008,205129.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,205129.00,0.00,205129.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 914 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   914,LOS ANGELES CA,90017,20215143027151,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5144005033,2021,00211,5144-005-033,630 W 6TH ST.  LOS ANGELES CA  90017,C/I,110C,Commercial,Store,,,1,1962,2004,14814,0,0,0,20161213,1574183.00,2014,6296744.00,2014,7870927.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,7870927.00,0.00,7870927.00,,23,23636,TR=62036 LOT 2,630,,W,6TH ST.,,LOS ANGELES CA,90017,20215144005033,34.048985479999999,-118.25620377,"(34.04898548, -118.25620377)"
90017,LOS ANGELES,5143027115,2021,00067,5143-027-115,"1010 WILSHIRE BLVD, NO   708  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1000,1,1,1,20061002,14827.00,2005,171441.00,2008,186268.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,186268.00,0.00,186268.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 708 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   708,LOS ANGELES CA,90017,20215143027115,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143027050,2021,00067,5143-027-050,"1010 WILSHIRE BLVD, NO   303  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,600,1,1,1,20061002,14827.00,2005,102863.00,2008,117690.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,117690.00,0.00,117690.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 303 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   303,LOS ANGELES CA,90017,20215143027050,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143027072,2021,00067,5143-027-072,"1010 WILSHIRE BLVD, NO   410  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,880,1,1,1,20061002,14827.00,2005,150869.00,2008,165696.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,165696.00,0.00,165696.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 410 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   410,LOS ANGELES CA,90017,20215143027072,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5144006051,2021,00211,5144-006-051,"655 S HOPE ST, NO   805  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1964,2000,1130,2,2,1,20130424,335604.00,2013,335604.00,2013,671208.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,671208.00,7000.00,664208.00,,09,09296,TR=67656 LOT 1 CONDO UNIT 20 (AIRSPACE AND 1/81 INT IN COMMON AREA),655,,S,HOPE ST,NO   805,LOS ANGELES CA,90017,20215144006051,34.048372319999999,-118.25769099,"(34.04837232, -118.25769099)"
90017,LOS ANGELES,5143019127,2021,00067,5143-019-127,"1234 WILSHIRE BLVD, NO   407  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1280,2,2,1,20070321,234000.00,2007,470000.00,2007,704000.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,704000.00,0.00,704000.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 104 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   407,LOS ANGELES CA,90017,20215143019127,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019199,2021,00067,5143-019-199,"1234 WILSHIRE BLVD, NO   539  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1140,2,2,1,20131023,109850.00,2014,439410.00,2014,549260.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,549260.00,0.00,549260.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 176 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   539,LOS ANGELES CA,90017,20215143019199,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019122,2021,00067,5143-019-122,"1234 WILSHIRE BLVD, NO   402  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1140,2,2,1,20180501,268050.00,2018,399447.00,2018,667497.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,667497.00,0.00,667497.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 99 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   402,LOS ANGELES CA,90017,20215143019122,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027065,2021,00067,5143-027-065,"1010 WILSHIRE BLVD, NO   403  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,600,1,1,1,20061002,14827.00,2005,102863.00,2008,117690.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,117690.00,0.00,117690.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 403 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   403,LOS ANGELES CA,90017,20215143027065,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019165,2021,00067,5143-019-165,"1234 WILSHIRE BLVD, NO   505  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1140,2,2,1,20190910,196515.00,2020,457693.00,2020,654208.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,654208.00,0.00,654208.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 142 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   505,LOS ANGELES CA,90017,20215143019165,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027136,2021,00067,5143-027-136,"1010 WILSHIRE BLVD, NO   814  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1110,1,1,1,20061002,14827.00,2005,190302.00,2008,205129.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,205129.00,0.00,205129.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 814 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   814,LOS ANGELES CA,90017,20215143027136,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019191,2021,00067,5143-019-191,"1234 WILSHIRE BLVD, NO   531  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,960,2,2,1,20100611,108514.00,2010,308860.00,2010,417374.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,417374.00,0.00,417374.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 168 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   531,LOS ANGELES CA,90017,20215143019191,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027035,2021,00067,5143-027-035,"1010 WILSHIRE BLVD, NO   203  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,600,1,1,1,20061002,14827.00,2005,102863.00,2008,117690.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,117690.00,0.00,117690.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 203 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   203,LOS ANGELES CA,90017,20215143027035,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019047,2021,00067,5143-019-047,"1234 WILSHIRE BLVD, NO   206  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1140,2,2,1,20170707,137776.00,2017,551110.00,2017,688886.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,688886.00,0.00,688886.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 24 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   206,LOS ANGELES CA,90017,20215143019047,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019090,2021,00067,5143-019-090,"1234 WILSHIRE BLVD, NO   310  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1020,2,2,1,20170928,129294.00,2018,517179.00,2018,646473.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,646473.00,7000.00,639473.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 67 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   310,LOS ANGELES CA,90017,20215143019090,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019034,2021,00067,5143-019-034,"1234 WILSHIRE BLVD, NO   128  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,920,1,1,1,20070514,153475.00,2007,358944.00,2007,512419.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,512419.00,7000.00,505419.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 11 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   128,LOS ANGELES CA,90017,20215143019034,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027087,2021,00067,5143-027-087,"1010 WILSHIRE BLVD, NO   510  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,880,1,1,1,20061002,14827.00,2005,150869.00,2008,165696.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,165696.00,0.00,165696.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 510 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   510,LOS ANGELES CA,90017,20215143027087,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143027108,2021,00067,5143-027-108,"1010 WILSHIRE BLVD, NO   701  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,690,1,1,1,20061002,14827.00,2005,118290.00,2008,133117.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,133117.00,0.00,133117.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 701 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   701,LOS ANGELES CA,90017,20215143027108,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019176,2021,00067,5143-019-176,"1234 WILSHIRE BLVD, NO   516  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,990,2,2,1,20190805,222000.00,2007,393000.00,2007,615000.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,615000.00,0.00,615000.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 153 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   516,LOS ANGELES CA,90017,20215143019176,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019204,2021,00067,5143-019-204,"1234 WILSHIRE BLVD, NO   604  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1140,2,2,1,20171109,474105.00,2015,203186.00,2015,677291.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,677291.00,0.00,677291.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 181 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   604,LOS ANGELES CA,90017,20215143019204,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5144006036,2021,00211,5144-006-036,"655 S HOPE ST, NO   605  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1964,2000,1060,2,2,1,20130214,307162.00,2013,307162.00,2013,614324.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,614324.00,0.00,614324.00,,09,09296,TR=67656 LOT 1 CONDO UNIT 5 (AIRSPACE AND 1/81 INT IN COMMON AREA),655,,S,HOPE ST,NO   605,LOS ANGELES CA,90017,20215144006036,34.048372319999999,-118.25769099,"(34.04837232, -118.25769099)"
90017,LOS ANGELES,5143019154,2021,00067,5143-019-154,"1234 WILSHIRE BLVD, NO   434  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,920,1,1,1,20180605,315353.00,2018,231259.00,2018,546612.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,546612.00,7000.00,539612.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 131 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   434,LOS ANGELES CA,90017,20215143019154,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019133,2021,00067,5143-019-133,"1234 WILSHIRE BLVD, NO   413  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1130,1,1,1,20070306,202988.00,2007,412167.00,2007,615155.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,615155.00,7000.00,608155.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 110 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   413,LOS ANGELES CA,90017,20215143019133,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019159,2021,00067,5143-019-159,"1234 WILSHIRE BLVD, NO   439  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1010,2,2,1,20151215,212355.00,2008,430784.00,2008,643139.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,643139.00,0.00,643139.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 136 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   439,LOS ANGELES CA,90017,20215143019159,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019182,2021,00067,5143-019-182,"1234 WILSHIRE BLVD, NO   522  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,680,1,1,1,20190920,257641.00,2020,252590.00,2020,510231.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,510231.00,0.00,510231.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 159 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   522,LOS ANGELES CA,90017,20215143019182,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027147,2021,00067,5143-027-147,"1010 WILSHIRE BLVD, NO   910  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,880,1,1,1,20061002,14827.00,2005,150869.00,2008,165696.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,165696.00,0.00,165696.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 910 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   910,LOS ANGELES CA,90017,20215143027147,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019103,2021,00067,5143-019-103,"1234 WILSHIRE BLVD, NO   323  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,680,1,1,1,20200602,136146.00,2007,259925.00,2007,396071.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,396071.00,0.00,396071.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 80 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   323,LOS ANGELES CA,90017,20215143019103,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027076,2021,00067,5143-027-076,"1010 WILSHIRE BLVD, NO   414  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,1110,1,1,1,20061002,14827.00,2005,190302.00,2008,205129.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,205129.00,0.00,205129.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 414 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   414,LOS ANGELES CA,90017,20215143027076,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019101,2021,00067,5143-019-101,"1234 WILSHIRE BLVD, NO   321  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1130,1,2,1,20080723,183801.00,2009,368799.00,2009,552600.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,552600.00,0.00,552600.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 78 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   321,LOS ANGELES CA,90017,20215143019101,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143019197,2021,00067,5143-019-197,"1234 WILSHIRE BLVD, NO   537  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,790,1,1,1,20140411,339750.00,2014,152884.00,2014,492634.00,7000.00,0.00,0.00,0.00,0.00,0.00,Y,492634.00,7000.00,485634.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 174 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   537,LOS ANGELES CA,90017,20215143019197,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
90017,LOS ANGELES,5143027132,2021,00067,5143-027-132,"1010 WILSHIRE BLVD, NO   810  LOS ANGELES CA  90017",CND,01HE,Residential,Single Family Residence,High Rise 5 Stories or More,Condo Conversion,1,1960,2000,880,1,1,1,20061002,14827.00,2005,150869.00,2008,165696.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,165696.00,0.00,165696.00,,23,23498,TR=62400 POR LOT 1 CONDO UNIT 810 (AIRSPACE AND 1/227 INT IN COMMON AREA),1010,,,WILSHIRE BLVD,NO   810,LOS ANGELES CA,90017,20215143027132,34.051509609999997,-118.26222476,"(34.05150961, -118.26222476)"
90017,LOS ANGELES,5143019219,2021,00067,5143-019-219,"1234 WILSHIRE BLVD, NO   619  LOS ANGELES CA  90017",CND,010C,Residential,Single Family Residence,,Condominium,1,2006,2006,1140,2,2,1,20150831,295283.00,2016,442925.00,2016,738208.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,738208.00,0.00,738208.00,,09,09392,TR=65289 LOT 1 CONDO UNIT 196 (AIRSPACE AND 1/198 INT IN COMMON AREA),1234,,,WILSHIRE BLVD,NO   619,LOS ANGELES CA,90017,20215143019219,34.053079830000001,-118.26609978,"(34.05307983, -118.26609978)"
